transaction_id,timestamp,date_id,sender_bank_id,receiver_bank_id,payer_app,merchant_id,region_id,transaction_type,amount,device_type,status,hour_of_day,failure_reason,is_success,is_failed
UPI0019281,2024-10-30 07:21:00,20241209,5,2,Google Pay,21,9,P2M,46.64433827519317,Mobile,SUCCESS,15,None,1,0
UPI0019282,2024-09-22 06:18:00,20241005,9,7,Paytm,44,12,P2M,342.36138153419716,POS,SUCCESS,13,None,1,0
UPI0019283,2024-03-07 10:25:00,20240718,10,1,Paytm,49,10,P2M,252.95649766631502,POS,SUCCESS,17,None,1,0
UPI0019284,2024-02-23 10:28:00,20240131,8,2,Google Pay,21,3,P2P,527.710378434792,Mobile,SUCCESS,16,None,1,0
UPI0019285,2024-11-17 01:15:00,20241229,8,3,BHIM,8,14,P2P,546.1755633753558,Tablet,SUCCESS,8,None,1,0
UPI0019286,2024-11-23 05:22:00,20240426,3,5,Paytm,28,5,P2M,1536.2893079807006,Mobile,SUCCESS,18,None,1,0
UPI0019287,2024-12-29 03:16:00,20240814,9,3,Paytm,35,15,P2P,297.85814043363246,POS,SUCCESS,17,None,1,0
UPI0019288,2024-02-06 03:35:00,20241022,8,2,PhonePe,20,5,P2P,190.69343860308774,Mobile,SUCCESS,17,None,1,0
UPI0019289,2024-11-23 08:28:00,20240913,6,2,BHIM,38,12,P2P,490.54975915610805,Mobile,FAILED,19,Network Timeout,0,1
UPI0019290,2024-11-12 00:37:00,20240211,2,9,Google Pay,4,10,P2P,29.672930514500774,Mobile,SUCCESS,21,None,1,0
UPI0019291,2024-10-07 16:25:00,20240405,6,9,BHIM,8,9,P2M,331.39685962826525,Mobile,SUCCESS,1,None,1,0
UPI0019292,2024-07-01 16:59:00,20241229,7,3,PhonePe,12,15,P2P,458.8552049482574,Mobile,FAILED,9,Authentication Failure,0,1
UPI0019293,2024-07-05 05:29:00,20241008,2,7,Google Pay,15,2,P2M,356.57291762140994,Tablet,SUCCESS,19,None,1,0
UPI0019294,2024-06-05 21:36:00,20240819,4,7,Paytm,48,13,P2P,184.2211491590882,Mobile,SUCCESS,4,None,1,0
UPI0019295,2024-01-11 14:26:00,20240612,8,3,Amazon Pay,31,15,P2M,461.21247512072154,Mobile,SUCCESS,12,None,1,0
UPI0019296,2024-07-02 07:44:00,20241210,7,6,BHIM,30,3,P2P,413.9415330120874,Mobile,SUCCESS,13,None,1,0
UPI0019297,2024-03-27 04:33:00,20240923,3,1,Google Pay,41,9,P2P,656.2362093519855,Mobile,SUCCESS,8,None,1,0
UPI0019298,2024-03-14 10:05:00,20240924,9,4,Paytm,26,9,P2M,578.8525561275454,Mobile,SUCCESS,8,None,1,0
UPI0019299,2024-01-21 23:43:00,20241201,9,6,Google Pay,28,9,P2M,430.48384472961015,Mobile,SUCCESS,20,None,1,0
UPI0019300,2024-06-16 00:45:00,20241218,2,8,PhonePe,2,11,P2M,363.49516457506616,Mobile,SUCCESS,9,None,1,0
UPI0019301,2024-01-18 00:24:00,20241110,1,4,Google Pay,40,12,P2M,193.0561133977328,POS,SUCCESS,13,None,1,0
UPI0019302,2024-11-06 09:30:00,20240831,7,2,MobiKwik,44,5,P2M,590.0654702312211,POS,SUCCESS,21,None,1,0
UPI0019303,2024-11-21 22:00:00,20240324,1,8,PhonePe,31,12,P2P,3365.198496629023,Mobile,SUCCESS,13,None,1,0
UPI0019304,2024-10-20 06:51:00,20240408,7,8,Google Pay,50,1,P2M,1076.8297470483192,Mobile,SUCCESS,19,None,1,0
UPI0019305,2024-04-20 17:46:00,20240226,6,2,MobiKwik,37,8,P2P,193.9112795326583,Tablet,SUCCESS,9,None,1,0
UPI0019306,2024-02-29 13:58:00,20241019,8,2,PhonePe,4,9,P2P,92.9471925473961,Mobile,SUCCESS,17,None,1,0
UPI0019307,2024-07-03 04:35:00,20240502,1,3,PhonePe,6,11,P2M,491.8781056411452,Mobile,FAILED,19,Bank Server Downtime,0,1
UPI0019308,2024-09-03 21:13:00,20240323,10,1,Paytm,37,14,P2M,997.9802931864343,Mobile,SUCCESS,8,None,1,0
UPI0019309,2024-01-08 03:17:00,20240922,1,8,PhonePe,37,2,P2M,231.94641237650444,Web,SUCCESS,18,None,1,0
UPI0019310,2024-11-09 12:55:00,20240725,5,10,Paytm,48,2,P2M,262.1765034310121,Mobile,SUCCESS,9,None,1,0
UPI0019311,2024-06-09 15:02:00,20240331,9,9,Google Pay,19,3,P2P,202.29992773730814,Mobile,SUCCESS,17,None,1,0
UPI0019312,2024-10-27 16:40:00,20240516,2,2,Google Pay,47,6,P2P,4133.097885185541,Mobile,SUCCESS,14,None,1,0
UPI0019313,2024-01-29 20:04:00,20240625,8,3,MobiKwik,34,9,P2M,401.8611992179462,POS,SUCCESS,14,None,1,0
UPI0019314,2024-06-04 16:44:00,20241019,7,3,GOOGLE PAY,33,6,P2M,811.5294854836129,Mobile,SUCCESS,16,None,1,0
UPI0019315,2024-06-16 15:34:00,20240103,9,5,Paytm,33,5,P2P,93.148658737418,Mobile,SUCCESS,2,None,1,0
UPI0019316,2024-01-18 03:28:00,20241004,6,1,Freecharge,28,9,P2M,229.9279302467137,Mobile,SUCCESS,21,None,1,0
UPI0019317,2024-09-15 07:42:00,20240129,4,3,Google Pay,3,8,P2M,4226.523381304622,Mobile,SUCCESS,20,None,1,0
UPI0019318,2024-12-06 08:21:00,20241112,9,7,PhonePe,4,4,P2M,306.5528484793914,Mobile,SUCCESS,23,None,1,0
UPI0019319,2024-07-16 08:34:00,20240213,2,7,Paytm,26,7,P2M,775.4325324106129,Mobile,SUCCESS,21,None,1,0
UPI0019320,2024-05-24 02:48:00,20240331,8,8,Paytm,28,12,P2P,77.5767746759798,Mobile,SUCCESS,21,None,1,0
UPI0019321,2024-08-20 02:27:00,20240515,2,5,PhonePe,39,4,P2P,336.2140385078804,Mobile,SUCCESS,23,None,1,0
UPI0019322,2024-05-12 10:01:00,20241231,8,1,Paytm,44,7,P2M,29.50321610554123,Mobile,SUCCESS,19,None,1,0
UPI0019323,2024-05-11 17:59:00,20240525,1,10,Paytm,24,3,P2M,178.37099861059963,Mobile,SUCCESS,20,None,1,0
UPI0019324,2024-10-04 21:32:00,20241021,4,6,PhonePe,8,13,P2P,319.49651623610805,Mobile,SUCCESS,14,None,1,0
UPI0019325,2024-08-04 22:25:00,20240403,9,10,PhonePe,33,14,P2P,1105.1877792280468,Mobile,FAILED,18,UPI ID Invalid,0,1
UPI0019326,2024-04-06 11:04:00,20240521,5,9,Paytm,8,11,P2M,269.00017046066733,Mobile,SUCCESS,8,None,1,0
UPI0019327,2024-05-29 21:05:00,20240708,1,2,Google Pay,21,3,P2M,298.0227220582885,POS,SUCCESS,8,None,1,0
UPI0019328,2024-11-01 10:15:00,20240216,10,8,PhonePe,41,8,P2P,106.29488672753794,POS,SUCCESS,20,None,1,0
UPI0019329,2024-07-12 11:55:00,20240112,6,7,PhonePe,41,3,P2M,272.2717324199599,Mobile,FAILED,16,Bank Server Downtime,0,1
UPI0019330,2024-01-28 05:43:00,20240507,5,9,PhonePe,49,9,P2M,801.7106976491086,Mobile,SUCCESS,11,None,1,0
UPI0019331,2024-11-09 15:24:00,20241014,9,8,PhonePe,30,12,P2P,14.291415820513949,Mobile,SUCCESS,15,None,1,0
UPI0019332,2024-09-28 07:45:00,20240208,6,1,Paytm,5,9,P2M,917.0359516263098,Web,FAILED,9,Insufficient Balance,0,1
UPI0019333,2024-04-07 11:23:00,20241026,6,2,Amazon Pay,45,4,P2M,210.55249799515641,Mobile,SUCCESS,10,None,1,0
UPI0019334,2024-12-19 22:53:00,20240813,7,3,BHIM,8,11,P2P,265.5898015777326,Mobile,SUCCESS,20,None,1,0
UPI0019335,2024-12-14 13:19:00,20240410,2,3,Google Pay,21,9,P2M,194.92051780705836,Mobile,SUCCESS,13,None,1,0
UPI0019336,2024-12-30 07:42:00,20240211,2,6,Paytm,20,14,P2P,152.68062892606628,Web,SUCCESS,9,None,1,0
UPI0019337,2024-05-18 16:26:00,20240720,7,10,Google Pay,33,1,P2P,75.83686057782953,Mobile,SUCCESS,13,None,1,0
UPI0019338,2024-12-04 17:40:00,20240606,8,6,PhonePe,47,13,P2M,111.09630497966596,Mobile,SUCCESS,15,None,1,0
UPI0019339,2024-10-22 14:11:00,20240209,10,4,Google Pay,31,1,P2M,86.25694151720249,POS,SUCCESS,10,None,1,0
UPI0019340,2024-11-14 01:56:00,20240901,1,8,Google Pay,5,12,P2P,679.7045863703165,Mobile,SUCCESS,14,None,1,0
UPI0019341,2024-07-19 05:17:00,20241102,1,5,PhonePe,8,9,P2P,1921.3451326168984,Mobile,SUCCESS,18,None,1,0
UPI0019342,2024-04-12 03:32:00,20240614,10,10,MobiKwik,2,6,P2P,201.05403209815404,Mobile,SUCCESS,18,None,1,0
UPI0019343,2024-03-24 22:41:00,20240614,2,5,PhonePe,17,9,P2P,165.7332699323531,Tablet,SUCCESS,14,None,1,0
UPI0019344,2024-12-19 07:39:00,20241118,6,8,Paytm,47,13,P2P,277.91486198847787,Mobile,SUCCESS,13,None,1,0
UPI0019345,2024-07-02 11:33:00,20240521,5,1,PhonePe,3,5,P2M,83.60726132387435,Mobile,SUCCESS,18,None,1,0
UPI0019346,2024-12-05 21:52:00,20240329,2,5,Google Pay,22,15,P2M,504.27517435573003,Mobile,SUCCESS,19,None,1,0
UPI0019347,2024-07-22 23:58:00,20241106,8,5,Paytm,35,11,P2M,279.17794211876503,Mobile,SUCCESS,8,None,1,0
UPI0019348,2024-07-14 05:45:00,20240710,8,6,Paytm,29,5,P2P,24.61256916945834,POS,SUCCESS,11,None,1,0
UPI0019349,2024-01-27 20:11:00,20241209,3,8,PhonePe,37,13,P2M,640.6270195437421,Mobile,SUCCESS,20,None,1,0
UPI0019350,2024-05-27 17:46:00,20241130,9,1,Google Pay,18,10,P2P,65.48809847542586,Mobile,FAILED,0,Bank Server Downtime,0,1
UPI0019351,2024-07-22 14:30:00,20241023,7,4,Paytm,46,14,P2M,247.1197819966492,Mobile,SUCCESS,20,None,1,0
UPI0019352,2024-02-09 04:32:00,20240509,3,5,PhonePe,32,12,P2M,202.98980120136497,Mobile,SUCCESS,19,None,1,0
UPI0019353,2024-02-29 16:56:00,20240919,3,7,Paytm,4,11,P2P,746.6089351483027,Web,PENDING,22,None,0,0
UPI0019354,2024-08-04 14:31:00,20240622,1,2,Paytm,27,12,P2P,176.64009153254912,POS,SUCCESS,15,None,1,0
UPI0019355,2024-03-31 10:51:00,20241006,6,8,Paytm,27,15,P2M,1696.7257196705175,Mobile,FAILED,15,Network Timeout,0,1
UPI0019356,2024-09-13 14:38:00,20241207,6,8,PhonePe,1,10,P2M,1232.3138417501862,Mobile,FAILED,23,Bank Server Downtime,0,1
UPI0019357,2024-06-17 05:05:00,20240925,2,6,Google Pay,15,15,P2P,297.92680810411457,Mobile,SUCCESS,12,None,1,0
UPI0019358,2024-05-27 14:42:00,20240701,7,8,Google Pay,9,6,P2P,3820.240582885316,POS,SUCCESS,15,None,1,0
UPI0019359,2024-02-12 03:29:00,20241229,4,6,PhonePe,49,6,P2M,198.80567876321058,POS,SUCCESS,7,None,1,0
UPI0019360,2024-05-28 06:32:00,20241112,2,10,Paytm,3,10,P2M,128.89596686674636,Mobile,SUCCESS,19,None,1,0
UPI0019361,2024-07-17 11:18:00,20240330,2,1,PhonePe,29,2,P2P,2887.7008212325027,Mobile,SUCCESS,18,None,1,0
UPI0019362,2024-07-28 03:11:00,20241210,6,5,Google Pay,6,6,P2P,861.0067804140277,Mobile,SUCCESS,5,None,1,0
UPI0019363,2024-04-08 21:44:00,20240624,10,8,PhonePe,11,15,P2M,961.8601393045551,Mobile,SUCCESS,9,None,1,0
UPI0019364,2024-01-11 21:14:00,20240403,6,1,Google Pay,9,14,P2M,818.4613380368215,Mobile,SUCCESS,19,None,1,0
UPI0019365,2024-12-08 11:05:00,20240417,7,7,Amazon Pay,48,8,P2M,846.8993683524635,Web,SUCCESS,10,None,1,0
UPI0019366,2024-12-16 13:29:00,20241014,9,2,Google Pay,46,13,P2P,440.18046246628313,Mobile,SUCCESS,12,None,1,0
UPI0019367,2024-11-26 06:42:00,20240520,7,7,Freecharge,46,14,P2P,125.73305153772704,Mobile,SUCCESS,9,None,1,0
UPI0019368,2024-04-16 05:12:00,20240827,9,10,Paytm,11,1,P2M,54.56229805459989,Mobile,SUCCESS,7,None,1,0
UPI0019369,2024-08-08 23:21:00,20240611,6,3,MobiKwik,1,1,P2P,186.22602657338422,Web,SUCCESS,16,None,1,0
UPI0019370,2024-02-21 09:25:00,20241227,2,2,Amazon Pay,50,6,P2M,444.37273796489,POS,SUCCESS,14,None,1,0
UPI0019371,2024-11-27 22:55:00,20240219,7,7,BHIM,20,7,P2P,1247.840410493847,POS,SUCCESS,23,None,1,0
UPI0019372,2024-01-03 01:08:00,20240802,8,4,PhonePe,46,8,P2P,194.59837956617412,POS,SUCCESS,12,None,1,0
UPI0019373,2024-06-21 02:55:00,20240510,5,8,BHIM,31,5,P2M,40.095044410782016,Mobile,SUCCESS,21,None,1,0
UPI0019374,2024-11-09 11:08:00,20241017,6,2,PhonePe,22,12,P2P,1762.2107804568634,Mobile,SUCCESS,22,None,1,0
UPI0019375,2024-09-22 18:34:00,20241211,1,8,BHIM,37,7,P2M,1447.9273754804917,Mobile,SUCCESS,19,None,1,0
UPI0019376,2024-11-11 10:50:00,20240506,5,9,Google Pay,4,10,P2M,209.28665330365857,Mobile,SUCCESS,10,None,1,0
UPI0019377,2024-06-30 20:54:00,20241128,10,8,PHONEPE,46,13,P2M,490.92275747041367,POS,SUCCESS,16,None,1,0
UPI0019378,2024-02-04 03:32:00,20240809,2,4,Amazon Pay,49,14,P2P,200.42228284731758,Web,SUCCESS,10,None,1,0
UPI0019379,2024-01-03 20:29:00,20240121,7,8,Paytm,19,10,P2P,84.13093405720869,Mobile,SUCCESS,13,None,1,0
UPI0019380,2024-02-25 10:46:00,20241011,8,4,Paytm,38,12,P2P,278.8061624131844,Mobile,SUCCESS,22,None,1,0
UPI0019381,2024-01-22 06:54:00,20240720,8,5,Amazon Pay,12,12,P2P,49.182290635827776,POS,SUCCESS,7,None,1,0
UPI0019382,2024-06-12 15:00:00,20241219,9,8,MobiKwik,17,10,P2M,414.64141154875847,Mobile,SUCCESS,10,None,1,0
UPI0019383,2024-01-19 18:15:00,20240616,2,10,Paytm,25,12,P2M,501.05620944527686,Web,SUCCESS,13,None,1,0
UPI0019384,2024-03-08 22:17:00,20240402,3,6,Google Pay,14,11,P2M,119.05242352948119,Mobile,SUCCESS,20,None,1,0
UPI0019385,2024-06-02 02:50:00,20240304,4,10,PhonePe,34,10,P2M,947.6197021439212,Mobile,SUCCESS,10,None,1,0
UPI0019386,2024-09-26 16:01:00,20240129,1,6,Paytm,45,14,P2P,59.337406861525146,Mobile,SUCCESS,21,None,1,0
UPI0019387,2024-09-03 07:07:00,20240915,1,9,Google Pay,37,2,P2P,83.37746021724764,Mobile,SUCCESS,14,None,1,0
UPI0019388,2024-01-22 12:00:00,20241223,7,1,Google Pay,40,8,P2M,809.8880640407306,Mobile,SUCCESS,9,None,1,0
UPI0019389,2024-11-26 11:57:00,20240824,3,2,Paytm,47,9,P2M,536.5833968345811,Mobile,SUCCESS,18,None,1,0
UPI0019390,2024-07-20 18:01:00,20240808,10,3,Paytm,11,9,P2P,172.1090411005769,POS,SUCCESS,17,None,1,0
UPI0019391,2024-05-07 09:15:00,20240111,9,4,PhonePe,16,4,P2P,374.58510655065794,Mobile,SUCCESS,8,None,1,0
UPI0019392,2024-05-20 06:31:00,20240107,7,3,PhonePe,11,13,P2P,174.8812728160746,Mobile,SUCCESS,18,None,1,0
UPI0019393,2024-11-06 11:20:00,20240701,9,7,PhonePe,12,1,P2P,165.65607986014953,Mobile,SUCCESS,20,None,1,0
UPI0019394,2024-06-19 16:05:00,20240709,3,10,Paytm,40,4,P2P,451.2530749113214,Mobile,SUCCESS,14,None,1,0
UPI0019395,2024-03-30 20:24:00,20240604,8,2,Google Pay,33,5,P2P,246.14552571493508,Mobile,SUCCESS,20,None,1,0
UPI0019396,2024-06-04 00:47:00,20241208,9,3,Google Pay,44,8,P2P,195.00051783473714,Web,FAILED,18,KYC/Verification Issue,0,1
UPI0019397,2024-01-26 13:17:00,20240430,2,10,Google Pay,50,9,P2M,206.3181786009168,Tablet,SUCCESS,22,None,1,0
UPI0019398,2024-02-26 01:30:00,20241226,6,4,BHIM,27,12,P2M,5858.464444239024,Tablet,SUCCESS,18,None,1,0
UPI0019399,2024-04-25 14:28:00,20240406,10,7,Google Pay,19,11,P2P,753.0642530981892,Mobile,SUCCESS,6,None,1,0
UPI0019400,2024-03-21 14:14:00,20240429,6,2,Freecharge,8,12,P2P,171.25523484163912,Mobile,SUCCESS,23,None,1,0
UPI0019401,2024-05-07 20:00:00,20240419,9,9,Google Pay,31,13,P2P,97.3962864473258,Mobile,SUCCESS,18,None,1,0
UPI0019402,2024-01-24 04:50:00,20241013,1,5,Google Pay,13,14,P2M,291.31620428102053,Mobile,SUCCESS,8,None,1,0
UPI0019403,2024-08-11 19:59:00,20240501,4,9,PhonePe,31,11,P2M,41.74677102029607,Mobile,SUCCESS,16,None,1,0
UPI0019404,2024-02-12 16:30:00,20240616,1,1,Google Pay,33,13,P2M,1585.2402626324738,Mobile,SUCCESS,15,None,1,0
UPI0019405,2024-03-20 15:49:00,20240210,8,6,PhonePe,50,15,P2P,146.40301644024404,Mobile,SUCCESS,13,None,1,0
UPI0019406,2024-12-23 15:21:00,20240525,6,9,GOOGLE PAY,9,3,P2P,291.6705352402358,Mobile,SUCCESS,6,None,1,0
UPI0019407,2024-01-03 13:56:00,20240314,2,2,PhonePe,29,14,P2P,1015.1889214427761,Mobile,SUCCESS,21,None,1,0
UPI0019408,2024-04-12 01:34:00,20241004,9,9,PHONEPE,2,14,P2M,2083.863714198148,POS,SUCCESS,13,None,1,0
UPI0019409,2024-07-02 19:48:00,20241024,6,8,Freecharge,27,10,P2M,151.01426966276702,Mobile,SUCCESS,6,None,1,0
UPI0019410,2024-04-22 09:40:00,20240408,8,5,PhonePe,15,11,P2M,738.1793726470661,Tablet,SUCCESS,6,None,1,0
UPI0019411,2024-04-27 02:55:00,20241227,8,10,BHIM,14,12,P2P,3663.956095320681,POS,SUCCESS,11,None,1,0
UPI0019412,2024-02-16 14:33:00,20240605,10,9,BHIM,33,3,P2M,49.494452447395645,Mobile,SUCCESS,9,None,1,0
UPI0019413,2024-06-03 22:50:00,20241101,3,2,PhonePe,2,5,P2M,133.654821032773,Mobile,SUCCESS,18,None,1,0
UPI0019414,2024-10-03 17:55:00,20240331,6,1,Google Pay,25,6,P2M,471.90639761295176,Mobile,SUCCESS,8,None,1,0
UPI0019415,2024-08-03 05:45:00,20241110,2,3,Paytm,36,12,P2M,116.27154637354782,POS,SUCCESS,7,None,1,0
UPI0019416,2024-12-04 19:21:00,20240222,7,5,Google Pay,48,2,P2M,170.20343140876662,Mobile,SUCCESS,19,None,1,0
UPI0019417,2024-09-13 20:05:00,20240512,4,7,PhonePe,49,8,P2P,661.3002179596509,Mobile,SUCCESS,19,None,1,0
UPI0019418,2024-10-16 07:24:00,20240518,7,2,Google Pay,7,15,P2M,1748.0737426413398,Mobile,SUCCESS,20,None,1,0
UPI0019419,2024-06-06 12:41:00,20240309,1,3,Google Pay,3,8,P2P,1491.7893033923617,Mobile,SUCCESS,20,None,1,0
UPI0019420,2024-08-12 20:51:00,20241217,4,4,PhonePe,47,8,P2P,128.88325895193643,Mobile,SUCCESS,19,None,1,0
UPI0019421,2024-07-30 03:46:00,20240417,5,6,PhonePe,41,12,P2P,265.2202909446218,Mobile,SUCCESS,1,None,1,0
UPI0019422,2024-10-24 08:38:00,20240602,1,5,Google Pay,24,9,P2M,89.58120424705069,Mobile,SUCCESS,10,None,1,0
UPI0019423,2024-07-02 10:32:00,20240107,2,5,MobiKwik,21,6,P2M,2364.045949179408,Mobile,SUCCESS,17,None,1,0
UPI0019424,2024-05-27 00:57:00,20240907,9,7,Amazon Pay,48,2,P2P,551.5295072953929,Mobile,SUCCESS,20,None,1,0
UPI0019425,2024-01-26 04:14:00,20240306,5,7,BHIM,24,4,P2P,285.8989725623257,Mobile,SUCCESS,13,None,1,0
UPI0019426,2024-11-10 14:47:00,20240414,1,9,PhonePe,9,7,P2M,331.1383952428355,Mobile,SUCCESS,17,None,1,0
UPI0019427,2024-06-08 06:33:00,20241201,2,10,PhonePe,13,14,P2M,271.3932344029556,Mobile,SUCCESS,8,None,1,0
UPI0019428,2024-10-19 05:30:00,20241112,10,10,MobiKwik,14,13,P2P,174.0670465550911,Mobile,SUCCESS,12,None,1,0
UPI0019429,2024-09-05 07:23:00,20240211,2,9,BHIM,31,1,P2P,238.35588456999787,Mobile,SUCCESS,8,None,1,0
UPI0019430,2024-01-01 02:38:00,20240816,9,3,PhonePe,19,13,P2P,169.25163421097093,Mobile,SUCCESS,19,None,1,0
UPI0019431,2024-08-26 15:59:00,20240930,3,7,Google Pay,16,1,P2M,604.6283125713267,Mobile,SUCCESS,19,None,1,0
UPI0019432,2024-06-27 06:24:00,20241213,2,7,Google Pay,7,12,P2M,81.56033061200392,Mobile,SUCCESS,7,None,1,0
UPI0019433,2024-03-28 15:06:00,20240329,9,7,Google Pay,9,1,P2M,459.2861805740874,Mobile,SUCCESS,14,None,1,0
UPI0019434,2024-04-06 19:07:00,20240429,2,9,Paytm,10,11,P2P,39.597098575052925,Mobile,SUCCESS,20,None,1,0
UPI0019435,2024-08-21 11:10:00,20240327,9,8,MobiKwik,7,3,P2P,722.1266270288288,Tablet,SUCCESS,17,None,1,0
UPI0019436,2024-02-01 21:24:00,20240715,8,5,PhonePe,21,12,P2M,92.80081822040772,Mobile,SUCCESS,10,None,1,0
UPI0019437,2024-08-09 04:00:00,20240808,10,3,Amazon Pay,33,1,P2M,167.38155337608737,Mobile,SUCCESS,11,None,1,0
UPI0019438,2024-11-05 23:16:00,20240310,6,6,PhonePe,28,13,P2P,229.91759813941135,Web,SUCCESS,8,None,1,0
UPI0019439,2024-02-01 07:41:00,20240109,10,6,Google Pay,7,9,P2M,195.69894736766562,Web,SUCCESS,20,None,1,0
UPI0019440,2024-01-03 07:40:00,20240219,7,7,Google Pay,29,10,P2P,6734.383099390166,POS,SUCCESS,17,None,1,0
UPI0019441,2024-01-23 23:40:00,20240317,1,1,Paytm,24,9,P2M,120.65081866937624,,SUCCESS,8,None,1,0
UPI0019442,2024-09-24 10:40:00,20240802,3,1,PHONEPE,1,3,P2M,266.4815174791585,Mobile,SUCCESS,20,None,1,0
UPI0019443,2024-11-06 17:04:00,20240314,1,8,PhonePe,9,14,P2M,73.4309301527688,Mobile,SUCCESS,1,None,1,0
UPI0019444,2024-12-27 19:56:00,20241021,9,7,BHIM,41,9,P2M,3012.672090030448,Mobile,SUCCESS,11,None,1,0
UPI0019445,2024-01-11 10:17:00,20240823,5,8,PhonePe,13,11,P2M,268.041876492978,Web,SUCCESS,9,None,1,0
UPI0019446,2024-06-25 07:04:00,20240314,6,6,PhonePe,16,1,P2M,72.63856233598698,Web,SUCCESS,3,None,1,0
UPI0019447,2024-01-18 11:48:00,20241228,9,9,PhonePe,9,7,P2P,2062.175631796928,Mobile,SUCCESS,14,None,1,0
UPI0019448,2024-05-15 09:28:00,20240914,6,4,Google Pay,37,10,P2M,706.0990614046469,POS,SUCCESS,22,None,1,0
UPI0019449,2024-04-22 09:20:00,20241114,10,6,Google Pay,20,9,P2P,318.1059633497786,Web,SUCCESS,5,None,1,0
UPI0019450,2024-08-09 05:23:00,20240902,10,10,Google Pay,14,14,P2M,323.96067698004964,Mobile,SUCCESS,14,None,1,0
UPI0019451,2024-11-28 21:34:00,20240829,3,10,PhonePe,24,1,P2P,348.3411990564808,Mobile,SUCCESS,7,None,1,0
UPI0019452,2024-10-21 13:31:00,20240625,8,1,BHIM,15,8,P2P,1209.4860009068163,Web,SUCCESS,13,None,1,0
UPI0019453,2024-01-24 19:00:00,20240828,2,2,PhonePe,26,12,P2M,1502.3727251890841,Web,SUCCESS,15,None,1,0
UPI0019454,2024-03-28 15:07:00,20241007,7,10,Freecharge,30,5,P2M,15.764656839550977,POS,SUCCESS,18,None,1,0
UPI0019455,2024-04-10 08:56:00,20241226,6,6,PhonePe,4,10,P2M,156.09510814634783,Mobile,SUCCESS,12,None,1,0
UPI0019456,2024-04-01 07:29:00,20240805,9,7,Google Pay,1,7,P2P,346.32528775507933,Mobile,SUCCESS,18,None,1,0
UPI0019457,2024-05-09 23:59:00,20241002,2,1,Paytm,39,12,P2P,131.66076258080622,Mobile,SUCCESS,17,None,1,0
UPI0019458,2024-08-10 00:39:00,20241212,10,1,Google Pay,6,13,P2M,115.41337366782327,Mobile,SUCCESS,14,None,1,0
UPI0019459,2024-09-27 07:44:00,20240811,6,7,BHIM,5,1,P2M,600.9998225102008,Web,SUCCESS,17,None,1,0
UPI0019460,2024-12-09 17:18:00,20241006,9,2,Paytm,49,8,P2P,2096.6635696943445,Mobile,SUCCESS,19,None,1,0
UPI0019461,2024-09-14 13:50:00,20240310,9,8,Google Pay,45,8,P2M,334.1998163931105,Mobile,SUCCESS,13,None,1,0
UPI0019462,2024-04-19 14:39:00,20241120,9,8,PhonePe,23,14,P2M,218.9136017361381,Mobile,SUCCESS,10,None,1,0
UPI0019463,2024-03-08 00:45:00,20241224,3,10,Paytm,4,8,P2M,74.12192969680203,,SUCCESS,19,None,1,0
UPI0019464,2024-05-17 05:15:00,20240512,2,2,Paytm,42,12,P2P,1972.9657832530243,POS,SUCCESS,10,None,1,0
UPI0019465,2024-10-19 14:35:00,20241120,1,4,BHIM,47,9,P2M,522.054266403518,Mobile,SUCCESS,2,None,1,0
UPI0019466,2024-12-29 07:22:00,20241023,9,1,Google Pay,41,6,P2M,445.7386356302537,POS,FAILED,15,Network Timeout,0,1
UPI0019467,2024-05-23 11:54:00,20240326,7,6,PhonePe,48,1,P2M,437.49741909625453,Web,SUCCESS,21,None,1,0
UPI0019468,2024-03-05 22:54:00,20241229,9,6,PhonePe,1,10,P2P,1093.5227973042063,Mobile,SUCCESS,5,None,1,0
UPI0019469,2024-01-02 15:21:00,20240801,4,2,PhonePe,46,6,P2M,217.27404246941848,POS,SUCCESS,18,None,1,0
UPI0019470,2024-01-29 15:01:00,20240229,6,10,Paytm,24,4,P2P,720.4266922197638,Mobile,SUCCESS,10,None,1,0
UPI0019471,2024-08-21 04:14:00,20240209,1,6,Paytm,16,11,P2M,227.46750593102848,Mobile,SUCCESS,16,None,1,0
UPI0019472,2024-08-03 14:16:00,20240706,7,4,Google Pay,32,4,P2M,145.973507968955,Mobile,SUCCESS,18,None,1,0
UPI0019473,2024-08-23 23:01:00,20240709,10,8,Paytm,50,13,P2P,112.96373667228103,Mobile,SUCCESS,21,None,1,0
UPI0019474,2024-01-09 15:56:00,20241111,7,5,Google Pay,40,2,P2M,97.09423536781587,Mobile,FAILED,1,Bank Server Downtime,0,1
UPI0019475,2024-06-08 18:27:00,20240705,9,8,Google Pay,18,15,P2M,44.357948512617156,Mobile,SUCCESS,21,None,1,0
UPI0019476,2024-03-07 22:08:00,20240525,6,8,BHIM,49,4,P2P,2268.022447896865,Mobile,SUCCESS,14,None,1,0
UPI0019477,2024-05-03 21:36:00,20240425,5,9,Google Pay,13,11,P2P,1242.2332937707633,POS,SUCCESS,10,None,1,0
UPI0019478,2024-08-15 08:23:00,20240705,2,6,PhonePe,8,12,P2P,230.30525989406462,Mobile,SUCCESS,10,None,1,0
UPI0019479,2024-04-10 07:10:00,20240407,3,3,Google Pay,43,15,P2P,323.33709845950165,Mobile,SUCCESS,17,None,1,0
